Season,Player,Surname,First_name,Teams,Votes,Games,Votes_3,Votes_2,Votes_1,Games_polled,Vote_system
1973,Peter Keenan,Keenan,Peter,Melbourne,1,15,,,1,1,3-2-1
1973,Ross Brewer,Brewer,Ross,Melbourne,1,18,,,1,1,3-2-1
1973,Gary Cowton,Cowton,Gary,North Melbourne,1,15,,,1,1,3-2-1
1973,Garry Farrant,Farrant,Garry,North Melbourne,1,22,,,1,1,3-2-1
1973,Neil Balme,Balme,Neil,Richmond,1,9,,,1,1,3-2-1
1973,Glenn Elliott,Elliott,Glenn,St Kilda,1,16,,,1,1,3-2-1
1973,Ian George,George,Ian,St Kilda,1,6,,,1,1,3-2-1
1974,Keith Greig,Greig,Keith,North Melbourne,27,20,6,4,1,11,3-2-1
1974,Gary Hardeman,Hardeman,Gary,Melbourne,23,20,5,4,,9,3-2-1
1974,Kevin Bartlett,Bartlett,Kevin,Richmond,22,20,5,3,1,9,3-2-1
1974,Gary Dempsey,Dempsey,Gary,Footscray,19,20,5,2,,7,3-2-1
1974,Leigh Matthews,Matthews,Leigh,Hawthorn,15,18,2,4,1,7,3-2-1
1974,Rex Hunt,Hunt,Rex,Geelong Richmond,15,22,3,3,,6,3-2-1
1974,Francis Bourke,Bourke,Francis,Richmond,15,22,4,1,1,6,3-2-1
1974,Bernie Quinlan,Quinlan,Bernie,Footscray,14,17,2,4,,6,3-2-1
1974,John Hendrie,Hendrie,John,Hawthorn,13,21,2,3,1,6,3-2-1
1974,Graham Moss,Moss,Graham,Essendon,12,20,3,1,1,5,3-2-1
1974,Harvey Merrigan,Merrigan,Harvey,Fitzroy,11,21,,,,,3-2-1
1974,Max Richardson,Richardson,Max,Collingwood,10,20,,,,,3-2-1
1974,Glenn Elliott,Elliott,Glenn,St Kilda,10,20,,,,,3-2-1
1974,Bohdan Jaworskyj,Jaworskyj,Bohdan,Hawthorn,9,22,,,,,3-2-1
1974,Gary Crane,Crane,Gary,Carlton,8,12,,,,,3-2-1
1974,David McKay,McKay,David,Carlton,8,21,,,,,3-2-1
1974,Laurie Richards,Richards,Laurie,Fitzroy,8,22,,,,,3-2-1
1974,Ray Huppatz,Huppatz,Ray,Footscray,8,20,,,,,3-2-1
1974,Malcolm Blight,Blight,Malcolm,North Melbourne,8,15,,,,,3-2-1
1974,Robert McGhie,McGhie,Robert,Richmond,8,21,,,,,3-2-1
1974,Norm Goss,Goss,Norm,South Melbourne,8,22,,,,,3-2-1
1974,Alan Noonan,Noonan,Alan,Essendon,7,21,,,,,3-2-1
1974,Geoff Pryor,Pryor,Geoff,Essendon,7,22,,,,,3-2-1
1974,Garry Wilson,Wilson,Garry,Fitzroy,7,21,,,,,3-2-1
1974,Bruce Nankervis,Nankervis,Bruce,Geelong,7,21,,,,,3-2-1
1974,Barry Davis,Davis,Barry,North Melbourne,7,20,,,,,3-2-1
1974,Wayne Schimmelbusch,Schimmelbusch,Wayne,North Melbourne,7,22,,,,,3-2-1
1974,Royce Hart,Hart,Royce,Richmond,7,15,,,,,3-2-1
1974,Peter Bedford,Bedford,Peter,South Melbourne,7,19,,,,,3-2-1
1974,Rodney Ashman,Ashman,Rodney,Carlton,6,22,,,,,3-2-1
1974,Phil Manassa,Manassa,Phil,Collingwood,6,22,,,,,3-2-1
1974,Graeme Shephard,Shephard,Graeme,Collingwood,6,17,,,,,3-2-1
1974,Warwick Irwin,Irwin,Warwick,Fitzroy,6,20,,,,,3-2-1
1974,Ian Salmon,Salmon,Ian,Footscray,6,21,,,,,3-2-1
1974,Sam Newman,Newman,Sam,Geelong,6,21,,,,,3-2-1
1974,Paul Sarah,Sarah,Paul,Geelong,6,22,,,,,3-2-1
1974,Peter Knights,Knights,Peter,Hawthorn,6,22,,,,,3-2-1
1974,Alan Martello,Martello,Alan,Hawthorn,6,22,,,,,3-2-1
1974,Greg Wells,Wells,Greg,Melbourne,6,22,,,,,3-2-1
1974,Ian Thomson,Thomson,Ian,South Melbourne,6,22,,,,,3-2-1
1974,Brian Woodman,Woodman,Brian,South Melbourne,6,22,,,,,3-2-1
1974,Barry Armstrong,Armstrong,Barry,Carlton,5,17,,,,,3-2-1
1974,Geoff Southby,Southby,Geoff,Carlton,5,18,,,,,3-2-1
1974,Bob Heard,Heard,Bob,Collingwood,5,22,,,,,3-2-1
1974,Barry Price,Price,Barry,Collingwood,5,14,,,,,3-2-1
1974,Neville Fields,Fields,Neville,Essendon,5,21,,,,,3-2-1
1974,Robert Neal,Neal,Robert,Geelong,5,8,,,,,3-2-1
1974,Kelvin Matthews,Matthews,Kelvin,Hawthorn,5,21,,,,,3-2-1
1974,John Burns,Burns,John,North Melbourne,5,18,,,,,3-2-1
1974,Barry Goodingham,Goodingham,Barry,North Melbourne,5,17,,,,,3-2-1
1974,Sam Kekovich,Kekovich,Sam,North Melbourne,5,16,,,,,3-2-1
1974,Laurie Fowler,Fowler,Laurie,Richmond,5,15,,,,,3-2-1
1974,Paul Sproule,Sproule,Paul,Richmond,5,19,,,,,3-2-1
1974,Russell Cook,Cook,Russell,South Melbourne,5,17,,,,,3-2-1
1974,Stewart Gull,Gull,Stewart,South Melbourne,5,21,,,,,3-2-1
1974,Alex Jesaulenko,Jesaulenko,Alex,Carlton,4,18,,,,,3-2-1
1974,Ross Dunne,Dunne,Ross,Collingwood,4,20,,,,,3-2-1
1974,Len Thompson,Thompson,Len,Collingwood,4,19,,,,,3-2-1
1974,Ken Fletcher,Fletcher,Ken,Essendon,4,19,,,,,3-2-1
1974,Des Tuddenham,Tuddenham,Des,Essendon,4,21,,,,,3-2-1
1974,Andrew Wilson,Wilson,Andrew,Essendon,4,21,,,,,3-2-1
1974,John Murphy,Murphy,John,Fitzroy,4,16,,,,,3-2-1
1974,Kevin OKeeffe,OKeeffe,Kevin,Fitzroy,4,10,,,,,3-2-1
1974,Gareth Andrews,Andrews,Gareth,Geelong Richmond,4,17,,,,,3-2-1
1974,Ricky Browne,Browne,Ricky,Geelong,4,18,,,,,3-2-1
1974,Kevin Higgins,Higgins,Kevin,Geelong,4,22,,,,,3-2-1
1974,Kevin Heath,Heath,Kevin,Hawthorn,4,22,,,,,3-2-1
1974,Bryan Wood,Wood,Bryan,Richmond,4,21,,,,,3-2-1
1974,John Pitura,Pitura,John,South Melbourne,4,6,,,,,3-2-1
1974,Allan Davis,Davis,Allan,St Kilda,4,17,,,,,3-2-1
1974,Bruce Duperouzel,Duperouzel,Bruce,St Kilda,4,21,,,,,3-2-1
1974,Peter Jones,Jones,Peter,Carlton,3,17,,,,,3-2-1
1974,Vin Waite,Waite,Vin,Carlton,3,18,,,,,3-2-1
1974,Wayne Richardson,Richardson,Wayne,Collingwood,3,22,,,,,3-2-1
1974,Graeme Dunstan,Dunstan,Graeme,Collingwood,3,15,,,,,3-2-1
1974,Bill Picken,Picken,Bill,Collingwood,3,15,,,,,3-2-1
1974,Ron Andrews,Andrews,Ron,Essendon,3,16,,,,,3-2-1
1974,Laurie Moloney,Moloney,Laurie,Essendon,3,21,,,,,3-2-1
1974,Ray Smith,Smith,Ray,Essendon,3,22,,,,,3-2-1
1974,Kevin Murray,Murray,Kevin,Fitzroy,3,22,,,,,3-2-1
1974,Stephen Power,Power,Stephen,Footscray,3,20,,,,,3-2-1
1974,Laurie Sandilands,Sandilands,Laurie,Footscray,3,20,,,,,3-2-1
1974,Dennis Collins,Collins,Dennis,Footscray,3,11,,,,,3-2-1
1974,Glenn Gingell,Gingell,Glenn,Footscray,3,18,,,,,3-2-1
1974,Barry Round,Round,Barry,Footscray,3,21,,,,,3-2-1
1974,Greg Parke,Parke,Greg,Footscray,3,22,,,,,3-2-1
1974,John Scarlett,Scarlett,John,Geelong,3,18,,,,,3-2-1
1974,Michael Turner,Turner,Michael,Geelong,3,7,,,,,3-2-1
1974,Brian Douge,Douge,Brian,Hawthorn,3,21,,,,,3-2-1
1974,Des Meagher,Meagher,Des,Hawthorn,3,22,,,,,3-2-1
1974,Stan Alves,Alves,Stan,Melbourne,3,21,,,,,3-2-1
1974,Frank Giampaolo,Giampaolo,Frank,Melbourne,3,12,,,,,3-2-1
1974,John Tilbrook,Tilbrook,John,Melbourne,3,11,,,,,3-2-1
1974,Arnold Briedis,Briedis,Arnold,North Melbourne,3,20,,,,,3-2-1
1974,Barry Cable,Cable,Barry,North Melbourne,3,17,,,,,3-2-1
1974,Dick Clay,Clay,Dick,Richmond,3,17,,,,,3-2-1
1974,Mike Green,Green,Mike,Richmond,3,20,,,,,3-2-1
1974,Steve Hoffman,Hoffman,Steve,South Melbourne,3,20,,,,,3-2-1
1974,Greg Lambert,Lambert,Greg,South Melbourne,3,22,,,,,3-2-1
1974,Russell Greene,Greene,Russell,St Kilda,3,22,,,,,3-2-1
1974,Brian Mynott,Mynott,Brian,St Kilda,3,21,,,,,3-2-1
1974,Kevin Neale,Neale,Kevin,St Kilda,3,22,,,,,3-2-1
1974,Travis Payze,Payze,Travis,St Kilda,3,14,,,,,3-2-1
1974,Phillip Pinnell,Pinnell,Phillip,Carlton,2,17,,,,,3-2-1
1974,Rod Austin,Austin,Rod,Carlton,2,17,,,,,3-2-1
1974,Craig Davis,Davis,Craig,Carlton,2,19,,,,,3-2-1
1974,Robert Dean,Dean,Robert,Collingwood,2,19,,,,,3-2-1
1974,John Williams,Williams,John,Collingwood,2,22,,,,,3-2-1
1974,Simon Madden,Madden,Simon,Essendon,2,6,,,,,3-2-1
1974,Neville Taylor,Taylor,Neville,Fitzroy,2,17,,,,,3-2-1
1974,Adrian Gallagher,Gallagher,Adrian,Footscray,2,16,,,,,3-2-1
1974,Peter Welsh,Welsh,Peter,Footscray,2,21,,,,,3-2-1
1974,Geoff Ainsworth,Ainsworth,Geoff,Geelong,2,11,,,,,3-2-1
1974,David Clarke,Clarke,David,Geelong,2,16,,,,,3-2-1
1974,Ian Hampshire,Hampshire,Ian,Geelong,2,13,,,,,3-2-1
1974,Ian Nankervis,Nankervis,Ian,Geelong,2,22,,,,,3-2-1
1974,Michael Moncrieff,Moncrieff,Michael,Hawthorn,2,16,,,,,3-2-1
1974,Kelvin Moore,Moore,Kelvin,Hawthorn,2,16,,,,,3-2-1
1974,Leon Rice,Rice,Leon,Hawthorn,2,22,,,,,3-2-1
1974,Mal Owens,Owens,Mal,Melbourne,2,12,,,,,3-2-1
1974,Carl Ditterich,Ditterich,Carl,Melbourne,2,19,,,,,3-2-1
1974,Robert Flower,Flower,Robert,Melbourne,2,18,,,,,3-2-1
1974,Tony Sullivan,Sullivan,Tony,Melbourne,2,18,,,,,3-2-1
1974,David Dench,Dench,David,North Melbourne,2,19,,,,,3-2-1
1974,Frank Gumbleton,Gumbleton,Frank,North Melbourne,2,17,,,,,3-2-1
1974,David Thorpe,Thorpe,David,Richmond,2,7,,,,,3-2-1
1974,Wayne Walsh,Walsh,Wayne,Richmond,2,21,,,,,3-2-1
1974,Peter Brown,Brown,Peter,South Melbourne,2,16,,,,,3-2-1
1974,Jeff Sarau,Sarau,Jeff,St Kilda,2,20,,,,,3-2-1
1974,Neil Besanko,Besanko,Neil,St Kilda,2,22,,,,,3-2-1
1974,Russell Reynolds,Reynolds,Russell,St Kilda,2,15,,,,,3-2-1
1974,Stephen Theodore,Theodore,Stephen,St Kilda,2,15,,,,,3-2-1
1974,David Dickson,Dickson,David,Carlton,1,16,,,1,1,3-2-1
1974,Trevor Keogh,Keogh,Trevor,Carlton,1,18,,,1,1,3-2-1
1974,Brian Walsh,Walsh,Brian,Carlton,1,18,,,1,1,3-2-1
1974,Ian Robertson,Robertson,Ian,Carlton Footscray,1,7,,,1,1,3-2-1
1974,Bruce Doull,Doull,Bruce,Carlton,1,22,,,1,1,3-2-1
1974,George Bisset,Bisset,George,Collingwood,1,18,,,1,1,3-2-1
1974,Allan Holmes,Holmes,Allan,Collingwood,1,11,,,1,1,3-2-1
1974,Peter McKenna,McKenna,Peter,Collingwood,1,16,,,1,1,3-2-1
1974,Rod Oborne,Oborne,Rod,Collingwood,1,13,,,1,1,3-2-1
1974,Ray Shaw,Shaw,Ray,Collingwood,1,19,,,1,1,3-2-1
1974,Rob Newton,Newton,Rob,Essendon,1,8,,,1,1,3-2-1
1974,Pat Wellington,Wellington,Pat,Essendon,1,17,,,1,1,3-2-1
1974,Andrew Lukas,Lukas,Andrew,Fitzroy,1,15,,,1,1,3-2-1
1974,Ian McCulloch,McCulloch,Ian,Fitzroy,1,16,,,1,1,3-2-1
1974,Glenn Robertson,Robertson,Glenn,Fitzroy,1,6,,,1,1,3-2-1
1974,Ross Abbey,Abbey,Ross,Footscray,1,21,,,1,1,3-2-1
1974,Colin Dell,Dell,Colin,Footscray,1,14,,,1,1,3-2-1
1974,Stuart Magee,Magee,Stuart,Footscray,1,10,,,1,1,3-2-1
1974,Alan Stoneham,Stoneham,Alan,Footscray,1,17,,,1,1,3-2-1
1974,Jack Hawkins,Hawkins,Jack,Geelong,1,22,,,1,1,3-2-1
1974,Michael Tuck,Tuck,Michael,Hawthorn,1,20,,,1,1,3-2-1
1974,Ray Biffin,Biffin,Ray,Melbourne,1,19,,,1,1,3-2-1
1974,John Clennett,Clennett,John,Melbourne,1,14,,,1,1,3-2-1
1974,Peter Keenan,Keenan,Peter,Melbourne,1,15,,,1,1,3-2-1
1974,Greg Wood,Wood,Greg,Melbourne,1,11,,,1,1,3-2-1
1974,Mick Nolan,Nolan,Mick,North Melbourne,1,9,,,1,1,3-2-1
1974,Gary Cowton,Cowton,Gary,North Melbourne,1,15,,,1,1,3-2-1
1974,Garry Farrant,Farrant,Garry,North Melbourne,1,21,,,1,1,3-2-1
1974,Vic Aanensen,Aanensen,Vic,South Melbourne,1,13,,,1,1,3-2-1
1974,Paul Callery,Callery,Paul,St Kilda,1,18,,,1,1,3-2-1
1974,Rod Galt,Galt,Rod,St Kilda,1,16,,,1,1,3-2-1
1974,Wayne Judson,Judson,Wayne,St Kilda,1,20,,,1,1,3-2-1
1974,George Young,Young,George,St Kilda,1,20,,,1,1,3-2-1
1975,Gary Dempsey,Dempsey,Gary,Footscray,20,21,5,2,1,8,3-2-1
1975,Stan Alves,Alves,Stan,Melbourne,19,20,3,5,,8,3-2-1
1975,Alex Jesaulenko,Jesaulenko,Alex,Carlton,18,19,3,3,3,9,3-2-1
1975,Graham Moss,Moss,Graham,Essendon,18,21,5,1,1,7,3-2-1
1975,John Hendrie,Hendrie,John,Hawthorn,18,22,4,2,2,8,3-2-1
1975,Phil Carman,Carman,Phil,Collingwood,17,14,5,,2,7,3-2-1
1975,Brian Roberts,Roberts,Brian,Richmond South Melbourne,17,20,3,3,2,8,3-2-1
1975,Keith Greig,Greig,Keith,North Melbourne,16,21,3,2,3,8,3-2-1
1975,George Young,Young,George,St Kilda,15,22,4,1,1,6,3-2-1
1975,Sam Newman,Newman,Sam,Geelong,14,20,4,1,,5,3-2-1
1975,Rodney Ashman,Ashman,Rodney,Carlton,11,18,,,,,3-2-1
1975,Mike Fitzpatrick,Fitzpatrick,Mike,Carlton,11,22,,,,,3-2-1
1975,Robert Flower,Flower,Robert,Melbourne,11,20,,,,,3-2-1
1975,Gary Hardeman,Hardeman,Gary,Melbourne,11,21,,,,,3-2-1
1975,Craig McKellar,McKellar,Craig,Richmond,11,21,,,,,3-2-1
1975,Warwick Irwin,Irwin,Warwick,Fitzroy,10,21,,,,,3-2-1
1975,Leigh Matthews,Matthews,Leigh,Hawthorn,10,21,,,,,3-2-1
1975,Francis Bourke,Bourke,Francis,Richmond,10,18,,,,,3-2-1
1975,Peter Knights,Knights,Peter,Hawthorn,9,21,,,,,3-2-1
1975,Bryan Wood,Wood,Bryan,Richmond,9,22,,,,,3-2-1
1975,Peter Bedford,Bedford,Peter,South Melbourne,9,21,,,,,3-2-1
1975,Jeff Sarau,Sarau,Jeff,St Kilda,9,22,,,,,3-2-1
1975,Adrian Gallagher,Gallagher,Adrian,Footscray,8,16,,,,,3-2-1
1975,Peter Keenan,Keenan,Peter,Melbourne,8,19,,,,,3-2-1
1975,John Burns,Burns,John,North Melbourne,8,20,,,,,3-2-1
1975,Robert Hyde,Hyde,Robert,Collingwood,7,10,,,,,3-2-1
1975,Graeme Shephard,Shephard,Graeme,Collingwood,7,21,,,,,3-2-1
1975,Ron Andrews,Andrews,Ron,Essendon,7,22,,,,,3-2-1
1975,Wayne Linton,Linton,Wayne,Fitzroy,7,20,,,,,3-2-1
1975,David McMahon,McMahon,David,Fitzroy,7,20,,,,,3-2-1
1975,John Murphy,Murphy,John,Fitzroy,7,13,,,,,3-2-1
1975,Bernie Quinlan,Quinlan,Bernie,Footscray,7,22,,,,,3-2-1
1975,Ian Nankervis,Nankervis,Ian,Geelong,7,20,,,,,3-2-1
1975,Bohdan Jaworskyj,Jaworskyj,Bohdan,Hawthorn,7,22,,,,,3-2-1
1975,Glenn Elliott,Elliott,Glenn,St Kilda,7,19,,,,,3-2-1
1975,Peter Jones,Jones,Peter,Carlton,6,22,,,,,3-2-1
1975,Ray Shaw,Shaw,Ray,Collingwood,6,15,,,,,3-2-1
1975,Ken Fletcher,Fletcher,Ken,Essendon,6,21,,,,,3-2-1
1975,Robert Shepherd,Shepherd,Robert,Fitzroy,6,16,,,,,3-2-1
1975,Alan Thompson,Thompson,Alan,Fitzroy,6,22,,,,,3-2-1
1975,Leigh Crawford,Crawford,Leigh,Geelong,6,17,,,,,3-2-1
1975,Michael Turner,Turner,Michael,Geelong,6,20,,,,,3-2-1
1975,Carl Ditterich,Ditterich,Carl,Melbourne,6,12,,,,,3-2-1
1975,David Cloke,Cloke,David,Richmond,6,19,,,,,3-2-1
1975,Russell Reynolds,Reynolds,Russell,St Kilda,6,21,,,,,3-2-1
1975,David McKay,McKay,David,Carlton,5,21,,,,,3-2-1
1975,Robert Dean,Dean,Robert,Collingwood,5,16,,,,,3-2-1
1975,Rene Kink,Kink,Rene,Collingwood,5,15,,,,,3-2-1
1975,Robin Close,Close,Robin,Essendon,5,20,,,,,3-2-1
1975,Neville Fields,Fields,Neville,Essendon,5,17,,,,,3-2-1
1975,Barry Grinter,Grinter,Barry,Essendon,5,22,,,,,3-2-1
1975,Kevin OKeeffe,OKeeffe,Kevin,Fitzroy,5,22,,,,,3-2-1
1975,Peter Featherby,Featherby,Peter,Footscray,5,22,,,,,3-2-1
1975,Kelvin Matthews,Matthews,Kelvin,Hawthorn,5,22,,,,,3-2-1
1975,Barry Cable,Cable,Barry,North Melbourne,5,20,,,,,3-2-1
1975,Dick Michalczyk,Michalczyk,Dick,North Melbourne,5,14,,,,,3-2-1
1975,Wayne Schimmelbusch,Schimmelbusch,Wayne,North Melbourne,5,22,,,,,3-2-1
1975,Dick Clay,Clay,Dick,Richmond,5,17,,,,,3-2-1
1975,Norm Goss,Goss,Norm,South Melbourne,5,22,,,,,3-2-1
1975,Robert Muir,Muir,Robert,St Kilda,5,21,,,,,3-2-1
1975,Mark Maclure,Maclure,Mark,Carlton,4,19,,,,,3-2-1
1975,Geoff Southby,Southby,Geoff,Carlton,4,20,,,,,3-2-1
1975,Graeme Allan,Allan,Graeme,Fitzroy,4,15,,,,,3-2-1
1975,Dennis Collins,Collins,Dennis,Footscray,4,19,,,,,3-2-1
1975,Laurie Sandilands,Sandilands,Laurie,Footscray,4,19,,,,,3-2-1
1975,Robert Neal,Neal,Robert,Geelong,4,15,,,,,3-2-1
1975,Kelvin Moore,Moore,Kelvin,Hawthorn,4,22,,,,,3-2-1
1975,Michael Tuck,Tuck,Michael,Hawthorn,4,22,,,,,3-2-1
1975,Barry Davis,Davis,Barry,North Melbourne,4,22,,,,,3-2-1
1975,Sam Kekovich,Kekovich,Sam,North Melbourne,4,16,,,,,3-2-1
1975,John Rantall,Rantall,John,North Melbourne,4,20,,,,,3-2-1
1975,Kevin Bartlett,Bartlett,Kevin,Richmond,4,20,,,,,3-2-1
1975,David Thorpe,Thorpe,David,Richmond,4,10,,,,,3-2-1
1975,Steve Hoffman,Hoffman,Steve,South Melbourne,4,18,,,,,3-2-1
1975,Barry Armstrong,Armstrong,Barry,Carlton,3,18,,,,,3-2-1
1975,Rod Austin,Austin,Rod,Carlton,3,18,,,,,3-2-1
1975,Bob Heard,Heard,Bob,Collingwood,3,17,,,,,3-2-1
1975,Max Richardson,Richardson,Max,Collingwood,3,19,,,,,3-2-1
1975,Laurie Moloney,Moloney,Laurie,Essendon,3,15,,,,,3-2-1
1975,Gary Parkes,Parkes,Gary,Essendon,3,21,,,,,3-2-1
1975,Ray Smith,Smith,Ray,Essendon Melbourne,3,22,,,,,3-2-1
1975,Brian Walsh,Walsh,Brian,Carlton Essendon,3,16,,,,,3-2-1
1975,Jim Christou,Christou,Jim,Fitzroy,3,9,,,,,3-2-1
1975,John Duckworth,Duckworth,John,Fitzroy,3,18,,,,,3-2-1
1975,Chris Smith,Smith,Chris,Fitzroy,3,22,,,,,3-2-1
1975,Stuart Magee,Magee,Stuart,Footscray,3,12,,,,,3-2-1
1975,Ross Abbey,Abbey,Ross,Footscray,3,21,,,,,3-2-1
1975,Gordon Casey,Casey,Gordon,Footscray,3,10,,,,,3-2-1
1975,Bryan Cousins,Cousins,Bryan,Geelong,3,14,,,,,3-2-1
1975,Bruce Nankervis,Nankervis,Bruce,Geelong,3,21,,,,,3-2-1
1975,Ian Bremner,Bremner,Ian,Hawthorn,3,19,,,,,3-2-1
1975,Kevin Heath,Heath,Kevin,Hawthorn,3,6,,,,,3-2-1
1975,Don Scott,Scott,Don,Hawthorn,3,20,,,,,3-2-1
1975,Ray Biffin,Biffin,Ray,Melbourne,3,19,,,,,3-2-1
1975,Denis Clark,Clark,Denis,Melbourne,3,16,,,,,3-2-1
1975,Laurie Fowler,Fowler,Laurie,Melbourne,3,22,,,,,3-2-1
1975,Arnold Briedis,Briedis,Arnold,North Melbourne,3,9,,,,,3-2-1
1975,Kevin Morris,Morris,Kevin,Richmond,3,20,,,,,3-2-1
1975,Neville Roberts,Roberts,Neville,Richmond,3,14,,,,,3-2-1
1975,Max Robertson,Robertson,Max,South Melbourne,3,16,,,,,3-2-1
1975,David McLeish,McLeish,David,South Melbourne,3,19,,,,,3-2-1
1975,Stephen Theodore,Theodore,Stephen,St Kilda,3,15,,,,,3-2-1
1975,Paul Callery,Callery,Paul,St Kilda,3,20,,,,,3-2-1
1975,Barry Breen,Breen,Barry,St Kilda,3,19,,,,,3-2-1
1975,Kevin Neale,Neale,Kevin,St Kilda,3,22,,,,,3-2-1
1975,Bruce Doull,Doull,Bruce,Carlton,2,22,,,,,3-2-1
1975,Stephen Clifford,Clifford,Stephen,Collingwood,2,9,,,,,3-2-1
1975,Ross Dunne,Dunne,Ross,Collingwood,2,14,,,,,3-2-1
1975,Bill Picken,Picken,Bill,Collingwood,2,10,,,,,3-2-1
1975,Alan Noonan,Noonan,Alan,Essendon,2,22,,,,,3-2-1
1975,Ian Miller,Miller,Ian,Fitzroy,2,21,,,,,3-2-1
1975,Garry Wilson,Wilson,Garry,Fitzroy,2,10,,,,,3-2-1
1975,Lex Dwyer,Dwyer,Lex,Fitzroy,2,4,,,,,3-2-1
1975,Ray Huppatz,Huppatz,Ray,Footscray,2,10,,,,,3-2-1
1975,Marty McMillan,McMillan,Marty,Footscray,2,5,,,,,3-2-1
1975,Kelvin Templeton,Templeton,Kelvin,Footscray,2,14,,,,,3-2-1
1975,John Scarlett,Scarlett,John,Geelong,2,16,,,,,3-2-1
1975,Peter Crimmins,Crimmins,Peter,Hawthorn,2,7,,,,,3-2-1
1975,Stuart Trott,Trott,Stuart,Hawthorn,2,17,,,,,3-2-1
1975,Ross Brewer,Brewer,Ross,Melbourne,2,14,,,,,3-2-1
1975,Frank Giampaolo,Giampaolo,Frank,Melbourne,2,12,,,,,3-2-1
1975,Greg Wells,Wells,Greg,Melbourne,2,21,,,,,3-2-1
1975,Graeme Melrose,Melrose,Graeme,North Melbourne,2,22,,,,,3-2-1
1975,Paul Feltham,Feltham,Paul,North Melbourne,2,13,,,,,3-2-1
1975,Bruce Monteath,Monteath,Bruce,Richmond,2,17,,,,,3-2-1
1975,Gary Brice,Brice,Gary,South Melbourne,2,18,,,,,3-2-1
1975,Greg Lambert,Lambert,Greg,South Melbourne,2,20,,,,,3-2-1
1975,Graham Teasdale,Teasdale,Graham,South Melbourne,2,15,,,,,3-2-1
1975,Gary Colling,Colling,Gary,St Kilda,2,18,,,,,3-2-1
1975,Allan Davis,Davis,Allan,St Kilda,2,18,,,,,3-2-1
1975,Brian Mynott,Mynott,Brian,St Kilda,2,15,,,,,3-2-1
1975,Greg Kennedy,Kennedy,Greg,Carlton,1,14,,,,,3-2-1
1975,Len Thompson,Thompson,Len,Collingwood,1,14,,,1,1,3-2-1
1975,Barry Price,Price,Barry,Collingwood,1,7,,,1,1,3-2-1
1975,Graeme Anderson,Anderson,Graeme,Collingwood,1,11,,,1,1,3-2-1
1975,Andrew Ireland,Ireland,Andrew,Collingwood,1,21,,,1,1,3-2-1
1975,Doug Gott,Gott,Doug,Collingwood,1,18,,,1,1,3-2-1
1975,Wayne Richardson,Richardson,Wayne,Collingwood,1,21,,,1,1,3-2-1
1975,Ian Cooper,Cooper,Ian,Collingwood,1,18,,,1,1,3-2-1
1975,Robert Amos,Amos,Robert,Essendon,1,20,,,1,1,3-2-1
1975,Steve Beaumont,Beaumont,Steve,Essendon,1,17,,,1,1,3-2-1
1975,Rob Newton,Newton,Rob,Essendon,1,21,,,1,1,3-2-1
1975,Rod Carter,Carter,Rod,Fitzroy,1,18,,,1,1,3-2-1
1975,Ian McCulloch,McCulloch,Ian,Fitzroy,1,14,,,1,1,3-2-1
1975,Barry Padley,Padley,Barry,Fitzroy,1,5,,,1,1,3-2-1
1975,Peter Ruscuklic,Ruscuklic,Peter,Fitzroy,1,8,,,1,1,3-2-1
1975,David Wall,Wall,David,Fitzroy,1,11,,,1,1,3-2-1
1975,Alan Stoneham,Stoneham,Alan,Footscray,1,17,,,1,1,3-2-1
1975,Terry Wheeler,Wheeler,Terry,Footscray,1,19,,,1,1,3-2-1
1975,Lee Perussich,Perussich,Lee,Footscray,1,13,,,1,1,3-2-1
1975,Bernie Jones,Jones,Bernie,Hawthorn,1,18,,,1,1,3-2-1
1975,Alan Martello,Martello,Alan,Hawthorn,1,22,,,1,1,3-2-1
1975,Geoff Ablett,Ablett,Geoff,Hawthorn,1,20,,,1,1,3-2-1
1975,Barry Rowlings,Rowlings,Barry,Hawthorn,1,17,,,1,1,3-2-1
1975,Terry Wilkins,Wilkins,Terry,Melbourne,1,11,,,1,1,3-2-1
1975,Malcolm Blight,Blight,Malcolm,North Melbourne,1,14,,,1,1,3-2-1
1975,Ken Montgomery,Montgomery,Ken,North Melbourne,1,12,,,1,1,3-2-1
1975,Mick Nolan,Nolan,Mick,North Melbourne,1,22,,,1,1,3-2-1
1975,Noel Carter,Carter,Noel,Richmond,1,12,,,1,1,3-2-1
1975,John Pitura,Pitura,John,Richmond,1,12,,,1,1,3-2-1
1975,Paul Sproule,Sproule,Paul,Richmond,1,16,,,1,1,3-2-1
1975,Ian Stewart,Stewart,Ian,Richmond,1,5,,,1,1,3-2-1
1975,Reg Gleeson,Gleeson,Reg,South Melbourne,1,20,,,1,1,3-2-1
1975,Ross Smith,Smith,Ross,St Kilda,1,12,,,1,1,3-2-1
1976,Graham Moss,Moss,Graham,Essendon,48,20,12,4,4,,3-2-1
1976,Peter Knights,Knights,Peter,Hawthorn,45,15,11,6,,,3-2-1
1976,Francis Bourke,Bourke,Francis,Richmond,36,21,6,6,6,,3-2-1
1976,Gary Dempsey,Dempsey,Gary,Footscray,28,19,5,6,1,,3-2-1
1976,Greg Wells,Wells,Greg,Melbourne,28,22,5,3,7,,3-2-1
1976,Barry Cable,Cable,Barry,North Melbourne,28,21,7,1,5,,3-2-1
